ID,Deputados,Órgãos,Votações
556,"73434, 73456, 73459, 73464, 73470, 73476, 73482, 73570, 73572, 73596, 73603, 73652, 73667, 73681, 73684, 73686, 73690, 73692, 73693, 73885, 73891, 74016, 74187, 74194, 74216, 74297, 74343, 74344, 74353, 74362, 74405, 74444, 74463, 74470, 74479, 74559, 74562, 74563, 74568, 74575, 74578, 74590, 74592, 74644, 74652, 74655, 74690, 74699, 74753, 74777, 74807, 74810, 74846, 74856",2014,"15162-17, 16668-13, 17047-12, 17306-10, 17318-17, 17566-27, 17684-11, 20972-26, 26006-13, 31931-2"
558,"73442, 73463, 73468, 73471, 73475, 73477, 73480, 73486, 73540, 73558, 73574, 73603, 73645, 73674, 73677, 73761, 73782, 73900, 73904, 73906, 73983, 74023, 74076, 74079, 74090, 74191, 74308, 74343, 74354, 74441, 74446, 74455, 74457, 74459, 74468, 74469, 74478, 74537, 74538, 74574, 74579, 74580, 74640, 74663, 74665, 74676, 74684, 74698, 74782, 74789, 74792, 74794, 74801, 74802, 74808, 74828, 74829, 74842",2003,32017-2
559,"73434, 73459, 73464, 73476, 73482, 73603, 73654, 73672, 73681, 73684, 73686, 73690, 73692, 73693, 73891, 74016, 74194, 74216, 74297, 74343, 74353, 74362, 74405, 74444, 74568, 74590, 74644, 74652, 74655, 74656, 74690, 74699, 74763, 74848, 74856",2014,Nenhuma votação
566,"73424, 73435, 73485, 73561, 73602, 73691, 73767, 73795, 73985, 74000, 74018, 74084, 74209, 74222, 74240, 74300, 74333, 74340, 74362, 74419, 74443, 74449, 74466, 74467, 74564, 74591, 74635, 74648, 74695, 74742, 74745, 74749, 74756, 74768, 74790, 74805, 74811, 74812, 74834, 74835",2016,"17633-24, 19430-18, 19687-23, 19776-11, 19951-12, 20539-16, 26251-13, 31511-2, 31895-2, 31897-2"
570,"73454, 73463, 73467, 73575, 73654, 73685, 73690, 73783, 73983, 74016, 74192, 74194, 74216, 74344, 74444, 74459, 74475, 74568, 74581, 74590, 74690, 74780, 74789, 74799, 74801",2009,Nenhuma votação
585,"65904, 73427, 73434, 73435, 73442, 73460, 73461, 73464, 73467, 73534, 73548, 73557, 73559, 73573, 73585, 73596, 73662, 73681, 73684, 73686, 73772, 73775, 73781, 73906, 74069, 74087, 74108, 74124, 74195, 74200, 74209, 74304, 74316, 74329, 74351, 74358, 74364, 74425, 74427, 74446, 74448, 74451, 74455, 74457, 74459, 74468, 74479, 74535, 74558, 74561, 74565, 74568, 74581, 74588, 74591, 74593, 74632, 74637, 74672, 74686, 74691, 74694, 74699, 74702, 74744, 74778, 74779, 74783, 74784, 74790, 74810, 74833, 74860, 97707",2002,Nenhuma votação
593,"73434, 74189, 74240, 74465, 74671, 74805",2015,Nenhuma votação
842,"73427, 73485, 73761, 73888, 73906, 73987, 74000, 74340, 74344, 74419, 74454, 74455, 74555, 74592, 74771, 74848",5550,Nenhuma votação
1205,"73442, 73464, 73535, 73558, 73574, 73579, 73603, 73645, 73792, 74329, 74364, 74457, 74462, 74470, 74571, 74577, 74590, 74656, 74670, 74695, 74771, 74847, 74856",5364,Nenhuma votação
1571,"73434, 73454, 73553, 73672, 73674, 73768, 73795, 73891, 73896, 74097, 74192, 74321, 74329, 74364, 74417, 74460, 74477, 74575, 74592, 74656, 74665, 74671, 74765, 74799",535345,"37156-2, 37157-2, 37256-2, 37290-2"
1633,"73454, 73592, 73602, 73652, 73674, 73681, 74192, 74312, 74419, 74444, 74445, 74458, 74460, 74462, 74465, 74475, 74568, 74572, 74744, 74812, 74813",5427,"37969-2, 37969-3, 37969-4, 37970-2, 37971-2, 37972-2, 37974-2, 37978-2, 37979-2, 37980-2, 37981-2, 37983-2"
1778,"73780, 73982, 73985, 73986, 73987, 74090, 74094, 74097, 74191, 74222, 74240, 74340, 74349, 74351, 74353, 74357, 74360, 74362, 74364, 74365",5377,41769-2
530,"73434, 73532, 73666, 73788, 73909, 73910, 73982, 74014, 74023, 74065, 74108, 74111, 74189, 74240, 74326, 74345, 74357, 74426, 74431, 74465, 74467, 74592, 74660, 74671, 74675, 74694, 74700, 74746, 74786, 74805, 74830, 74834, 74847",2015,"16274-24, 17449-25, 18900-14, 19347-17, 20030-9, 20442-12, 20472-12, 31655-2, 31815-2"
535,"73422, 73445, 73458, 73469, 73595, 73667, 73794, 73874, 73893, 74094, 74346, 74355, 74442, 74451, 74455, 74464, 74547, 74558, 74592, 74593, 74647, 74660, 74674, 74697, 74704, 74785, 74793, 74804, 74860",2008,"18860-16, 26745-12"
543,"73451, 73454, 73572, 73661, 73765, 73777, 73990, 74094, 74100, 74120, 74333, 74456, 74462, 74550, 74559, 74560, 74581, 74644, 74647, 74673, 74680, 74687, 74744, 74851",2011,"28622-11, 30195-6, 30561-4, 31703-3, 32018-2"
545,"73428, 73431, 73445, 73471, 73476, 73540, 73548, 73554, 73555, 73558, 73579, 73643, 73645, 73777, 73778, 73792, 73794, 73888, 73897, 73979, 73982, 73987, 74075, 74090, 74102, 74125, 74192, 74225, 74291, 74454, 74456, 74477, 74529, 74537, 74545, 74555, 74558, 74576, 74577, 74580, 74583, 74585, 74587, 74648, 74674, 74680, 74695, 74697, 74746, 74754, 74768, 74791, 74795, 74828, 74829, 74841, 74846, 74847, 74850, 74861, 97707",2018,"31446-3, 31665-3, 31702-3, 31861-2, 31863-2, 32056-2"
548,"73432, 73445, 73469, 73470, 73487, 73535, 73552, 73560, 73595, 73682, 73767, 73778, 73780, 73896, 73897, 73992, 74095, 74131, 74187, 74207, 74298, 74318, 74347, 74419, 74472, 74542, 74552, 74556, 74584, 74670, 74672, 74693, 74772, 74787, 74793, 74795, 74796, 74849, 74862",2010,"13743-22, 13811-34, 13985-21, 14016-19, 20086-8, 20462-24, 20696-28, 20956-33, 26378-33, 28130-12"
553,"73441, 73485, 73491, 73534, 73545, 73557, 73585, 73602, 73653, 73775, 73777, 74001, 74082, 74133, 74212, 74248, 74337, 74342, 74434, 74458, 74560, 74582, 74592, 74656, 74681, 74765, 74767, 74810, 74841, 74851, 74856",2004,"17582-16, 19153-32, 20651-31, 30705-2, 31525-2, 31601-2, 31803-2, 31827-2, 31851-2, 31965-2, 31967-2"
555,"73454, 73456, 73474, 73483, 73575, 73579, 73582, 73592, 73653, 73674, 73687, 73688, 73764, 73768, 73781, 73782, 73783, 73792, 73795, 73889, 73891, 73895, 73986, 73989, 74001, 74018, 74072, 74077, 74097, 74186, 74238, 74240, 74298, 74305, 74312, 74321, 74328, 74346, 74351, 74358, 74363, 74365, 74405, 74442, 74443, 74460, 74461, 74466, 74477, 74527, 74575, 74652, 74665, 74671, 74759, 74765, 74791, 74797, 74801, 74813",2001,Nenhuma votação
567,"73441, 73485, 73534, 73545, 73557, 73585, 73602, 73653, 73775, 73777, 74001, 74133, 74212, 74248, 74295, 74319, 74337, 74342, 74357, 74434, 74458, 74560, 74582, 74592, 74656, 74681, 74691, 74692, 74767, 74810, 74851, 74856",2004,Nenhuma votação
568,"73422, 73445, 73458, 73469, 73595, 73667, 73794, 73874, 73893, 74094, 74346, 74355, 74442, 74451, 74455, 74464, 74547, 74558, 74592, 74593, 74647, 74660, 74674, 74697, 74704, 74785, 74793, 74804, 74860",2008,Nenhuma votação
579,"73435, 73463, 73468, 73471, 73475, 73480, 73540, 73558, 73574, 73599, 73603, 73643, 73645, 73674, 73677, 73761, 73900, 73904, 73906, 73983, 74023, 74076, 74080, 74084, 74087, 74090, 74308, 74319, 74327, 74343, 74354, 74360, 74439, 74441, 74446, 74455, 74457, 74459, 74461, 74468, 74469, 74527, 74537, 74538, 74547, 74550, 74574, 74576, 74579, 74580, 74640, 74663, 74665, 74674, 74676, 74684, 74698, 74702, 74763, 74782, 74789, 74794, 74801, 74808, 74828, 74829, 74840, 74842",2003,"13670-8, 13874-22, 14098-7, 14203-10, 14983-67, 15350-44, 15489-51, 16532-64, 19385-71, 27559-12, 27932-11, 29125-11"
586,"65904, 73427, 73434, 73435, 73442, 73460, 73461, 73464, 73467, 73486, 73534, 73545, 73548, 73557, 73559, 73573, 73585, 73596, 73662, 73681, 73684, 73686, 73772, 73775, 73781, 73906, 74069, 74087, 74108, 74124, 74200, 74209, 74304, 74316, 74329, 74349, 74351, 74358, 74364, 74425, 74427, 74446, 74448, 74451, 74455, 74457, 74459, 74468, 74479, 74535, 74558, 74561, 74565, 74568, 74581, 74588, 74591, 74593, 74632, 74637, 74672, 74686, 74691, 74694, 74699, 74702, 74744, 74778, 74779, 74783, 74784, 74790, 74810, 74833, 74860, 97707",2002,16802-33
589,"73441, 73463, 73490, 73602, 73691, 73979, 73982, 73986, 73987, 74069, 74072, 74075, 74090, 74091, 74094, 74097, 74099, 74177, 74222, 74340, 74342, 74343, 74345, 74346, 74351, 74359, 74363, 74364, 74445, 74749, 74787, 74841, 74846",2017,Nenhuma votação
865,"73428, 73582, 73681, 73687, 73690, 74120, 74133, 74216, 74297, 74303, 74305, 74312, 74319, 74405, 74431, 74439, 74441, 74456, 74460, 74465, 74466, 74472, 74475, 74529, 74545, 74550, 74552, 74559, 74563, 74568, 74576, 74578, 74647, 74658, 74812",5437,Nenhuma votação
1372,"73475, 73487, 73532, 73888, 73896, 74192, 74646",180,Nenhuma votação
1783,"73424, 73451, 73460, 74333, 74465, 74477, 74538, 74795",5371,Nenhuma votação
560,"73459, 73603, 73652, 73667, 73681, 73684, 73686, 73690, 73693, 73885, 74194, 74216, 74343, 74344, 74362, 74405, 74559, 74562, 74590, 74644, 74652, 74655, 74656, 74699, 74753, 74777",2014,Nenhuma votação
569,"73427, 73431, 73441, 73471, 73482, 73540, 73553, 73554, 73579, 73645, 73686, 73777, 73778, 73792, 74075, 74102, 74112, 74225, 74291, 74308, 74349, 74449, 74454, 74477, 74537, 74545, 74559, 74576, 74577, 74585, 74694, 74697, 74746, 74754, 74781, 74784, 74791, 74795, 74841, 74856, 74861",2018,Nenhuma votação
594,"73427, 73431, 73434, 73532, 73553, 73778, 73909, 73982, 74023, 74111, 74189, 74240, 74349, 74426, 74465, 74805, 74861, 74862",2015,Nenhuma votação
595,"73910, 74099, 74189, 74451, 74671, 74805",2015,Nenhuma votação
845,"73424, 73561, 73761, 73906, 73981, 74000, 74018, 74072, 74102, 74340, 74344, 74419, 74425, 74427, 74454, 74455, 74555, 74592, 74781, 74793, 74848",5550,33901-2
984,"73592, 73983, 73986, 74097, 74442, 74466, 74473, 74575, 74765, 74797",5429,Nenhuma votação
1117,"73441, 73459, 73460, 73461, 73471, 73482, 73531, 73545, 73585, 73667, 73777, 74343, 74405, 74477, 74537, 74556, 74590, 74592, 74652, 74655, 74700, 74704, 74779, 74790, 74795, 74798",526099,Nenhuma votação
1120,"73441, 73442, 73553, 73554, 73558, 73559, 73595, 73682, 73688, 74072, 74125, 74134, 74455, 74654, 74700, 74702, 74780, 74781, 74785, 74790, 74793",5435,Nenhuma votação
1166,"73469, 73471, 73652, 73667, 73910, 73983, 74194, 74216, 74462, 74470, 74585, 74586, 74590, 74652, 74655, 74699, 74765, 74799, 74856",536019,Nenhuma votação
1207,"73435, 73535, 73560, 73574, 73579, 73603, 73645, 74225, 74329, 74442, 74457, 74462, 74470, 74577, 74590, 74695, 74700, 74753, 74784",5364,35789-2
1373,"73475, 73888, 73896, 74192, 74646",180,Nenhuma votação
1475,"73424, 73889, 74072, 74298, 74321, 74344, 74355, 74467, 74561, 74564, 74585, 74672, 74772, 74811",5426,"37096-2, 37097-2, 37098-2, 37099-2, 37100-2, 37101-2, 37102-2, 37103-2, 37105-2, 37107-2"
1552,"73534, 73570, 73981, 73987, 74094, 74097, 74187, 74240, 74346, 74363, 74364, 74405, 74427, 74454, 74547, 74592, 74778, 74828, 74847, 74860",5436,Nenhuma votação
1781,"73780, 73979, 73982, 73985, 73986, 73987, 74090, 74094, 74222, 74340, 74341, 74345, 74349, 74351, 74353, 74357, 74360, 74365",5377,Nenhuma votação
2048,"73463, 73778, 73783, 73792, 73888, 74186, 74333, 74419, 74442, 74592, 74681, 74685, 74781, 74790",5425,Nenhuma votação
576,"73485, 73531, 73555, 73575, 73654, 73685, 73687, 73760, 73771, 73783, 73873, 73983, 74016, 74084, 74192, 74200, 74216, 74344, 74430, 74439, 74444, 74447, 74476, 74568, 74581, 74590, 74592, 74650, 74668, 74669, 74690, 74780, 74787, 74789, 74792, 74798, 74799, 74810, 74842",2009,"16636-24, 17276-23, 20066-14, 20279-14, 20310-13, 26149-12, 26165-13, 26166-19, 28028-14, 32041-2, 32086-2"
578,"73451, 73454, 73572, 73654, 73777, 73990, 74094, 74100, 74120, 74218, 74306, 74329, 74333, 74456, 74462, 74479, 74550, 74559, 74560, 74647, 74673, 74680, 74744, 74786, 74802, 74805, 74851",2011,"14887-11, 27771-15, 27773-15, 29325-8, 30233-6, 30236-14, 32160-2, 32173-2, 32185-2, 32191-2, 32192-2, 32193-2"
582,"73435, 73463, 73468, 73471, 73475, 73477, 73540, 73574, 73603, 73645, 73677, 73761, 73782, 73900, 73904, 73983, 74112, 74137, 74308, 74319, 74343, 74360, 74441, 74446, 74457, 74461, 74468, 74469, 74537, 74538, 74574, 74576, 74579, 74640, 74665, 74676, 74698, 74700, 74763, 74789, 74792, 74794, 74801, 74802, 74808, 74828, 74840, 74842",2003,"14610-6, 27305-24, 28068-25, 29208-22"
588,"73454, 73474, 73483, 73582, 73592, 73674, 73684, 73688, 73692, 73768, 73781, 73795, 73886, 73989, 74186, 74238, 74240, 74351, 74358, 74363, 74365, 74405, 74460, 74466, 74473, 74542, 74572, 74573, 74671, 74765, 74775, 74797, 74808, 74813",2001,Nenhuma votação
597,"65498, 73431, 73434, 73532, 73553, 73666, 73982, 74023, 74111, 74189, 74240, 74426, 74431, 74465, 74538, 74592, 74671, 74675, 74694, 74700, 74746, 74800, 74805, 74834, 74847, 74848",2015,"15216-31, 15996-14, 16517-48, 16773-10, 17001-12, 17289-20, 17515-12, 18698-45, 19219-28, 19971-14, 20065-12, 20224-14, 20260-14, 20271-14, 20639-19"
599,"73435, 73463, 73468, 73471, 73480, 73540, 73558, 73599, 73643, 73645, 73677, 73782, 73900, 73904, 73906, 73983, 74023, 74076, 74079, 74080, 74084, 74087, 74112, 74137, 74191, 74301, 74308, 74319, 74327, 74343, 74354, 74439, 74441, 74446, 74448, 74455, 74457, 74461, 74468, 74469, 74478, 74537, 74538, 74547, 74550, 74574, 74579, 74580, 74640, 74663, 74665, 74674, 74676, 74684, 74698, 74702, 74763, 74789, 74792, 74794, 74801, 74802, 74808, 74829, 74842",2003,"14508-14, 19720-24, 20075-27, 20156-30, 30494-10"
637,74856,2014,Nenhuma votação
638,74856,2014,Nenhuma votação
640,"73424, 73435, 73446, 73485, 73560, 73561, 73602, 73691, 73788, 73795, 73985, 74000, 74005, 74018, 74084, 74216, 74222, 74240, 74291, 74300, 74316, 74333, 74341, 74356, 74362, 74419, 74423, 74443, 74449, 74453, 74462, 74466, 74467, 74564, 74591, 74593, 74635, 74648, 74657, 74685, 74695, 74742, 74745, 74749, 74756, 74768, 74772, 74790, 74805, 74811, 74812, 74835",2016,Nenhuma votação
1100,"73422, 73459, 73476, 73534, 73569, 73645, 73677, 73760, 73765, 73781, 74005, 74329, 74344, 74351, 74363, 74446, 74538, 74545, 74549, 74579, 74585, 74592, 74593, 74648, 74685, 74782, 74790, 74802",5396,"35475-3, 35476-3"
1374,"73470, 73487, 73532, 73896, 74192, 74199, 74646",180,Nenhuma votação
1476,"74321, 74467, 74811",5426,Nenhuma votação
1477,"73424, 73585, 73687, 73777, 73873, 74072, 74094, 74298, 74321, 74344, 74465, 74467, 74476, 74564, 74585, 74744, 74772, 74802",5426,Nenhuma votação
1574,"73454, 73553, 73585, 73768, 73777, 73795, 73896, 74097, 74189, 74192, 74238, 74321, 74460, 74466, 74473, 74575, 74592, 74656, 74671, 74765, 74797, 74799, 74841",535345,Nenhuma votação
1787,"73780, 73979, 73982, 73985, 73986, 73987, 74069, 74090, 74094, 74097, 74099, 74100, 74222, 74240, 74341, 74349, 74351, 74353, 74357, 74360, 74365, 74442",5377,Nenhuma votação
574,"73445, 73469, 73470, 73487, 73535, 73560, 73595, 73660, 73682, 73778, 73793, 73896, 74095, 74131, 74207, 74211, 74298, 74408, 74419, 74447, 74452, 74472, 74541, 74542, 74552, 74556, 74584, 74668, 74670, 74704, 74772, 74787, 74793, 74795, 74796, 74809, 74849",2010,"13987-12, 14033-7, 14060-11, 15501-22, 15972-17, 17668-11, 18296-19, 18815-17, 19711-21, 21305-36, 26434-12"
575,"73427, 73428, 73431, 73441, 73445, 73471, 73540, 73548, 73554, 73643, 73645, 73777, 73778, 73888, 73981, 73982, 73987, 74075, 74112, 74125, 74192, 74225, 74291, 74454, 74456, 74520, 74529, 74537, 74545, 74552, 74555, 74576, 74580, 74583, 74585, 74648, 74680, 74695, 74697, 74746, 74747, 74751, 74767, 74768, 74771, 74791, 74795, 74841, 74846, 74847, 74850, 74861",2018,32064-2
577,"73454, 73456, 73483, 73553, 73575, 73582, 73592, 73688, 73764, 73768, 73781, 73782, 73783, 73795, 73886, 73889, 73986, 73989, 74001, 74018, 74097, 74185, 74186, 74191, 74199, 74238, 74240, 74298, 74312, 74341, 74346, 74351, 74363, 74365, 74405, 74443, 74460, 74461, 74466, 74473, 74541, 74572, 74573, 74575, 74665, 74669, 74671, 74759, 74765, 74783, 74797, 74801, 74813",2001,"15655-19, 19648-39, 26808-14, 32356-2, 32358-2"
583,"73422, 73445, 73456, 73469, 73595, 73660, 73685, 73889, 74075, 74094, 74185, 74346, 74355, 74442, 74451, 74455, 74547, 74548, 74592, 74593, 74647, 74660, 74674, 74685, 74697, 74704, 74785, 74793, 74804, 74860",2008,"29330-13, 32359-2"
590,"73490, 73602, 73691, 73982, 73985, 73986, 73987, 74072, 74075, 74084, 74085, 74097, 74099, 74177, 74222, 74342, 74343, 74346, 74349, 74351, 74357, 74358, 74363, 74364, 74445, 74465, 74654",2017,Nenhuma votação
591,"73434, 73441, 73461, 73490, 73491, 73534, 73545, 73585, 73602, 73775, 73777, 74001, 74212, 74248, 74295, 74342, 74357, 74434, 74560, 74592, 74681, 74691, 74692, 74765, 74767, 74810, 74841, 74851",2004,Nenhuma votação
592,"73427, 73434, 73435, 73442, 73460, 73461, 73467, 73548, 73557, 73559, 73596, 73681, 73686, 73772, 73775, 73781, 73907, 74021, 74087, 74108, 74124, 74177, 74199, 74329, 74349, 74351, 74356, 74358, 74364, 74427, 74448, 74455, 74468, 74479, 74535, 74549, 74554, 74564, 74568, 74581, 74588, 74591, 74632, 74672, 74686, 74691, 74702, 74744, 74779, 74784, 74810, 74833, 74860",2002,"22719-7, 22756-7, 22777-8, 22808-8, 22844-9, 22849-9, 22948-7, 22949-7, 22957-7, 22984-9, 22993-9, 23013-9, 23025-7, 23030-9, 23031-13, 23034-9, 23073-10, 23087-7, 23097-10, 23123-7, 23124-9, 23126-7, 23128-7, 23148-7, 23149-7, 23179-9, 23181-7, 23188-7, 23225-9, 23228-9, 23238-9, 23267-11, 23270-9, 23273-11, 23292-8, 26111-14, 27322-11, 27404-12, 27406-10, 27409-12, 27463-12, 29545-12, 30511-10, 30556-11, 30558-11, 31383-3, 31786-3"
603,"73434, 73532, 73572, 73666, 73788, 73793, 73910, 73982, 74023, 74065, 74099, 74108, 74111, 74189, 74240, 74326, 74357, 74414, 74426, 74431, 74465, 74467, 74660, 74694, 74700, 74786, 74805, 74830, 74834, 74847",2015,"16543-28, 17146-48, 17293-19, 21405-19, 32427-2"
847,"73424, 73485, 73532, 73558, 73561, 73603, 73778, 73888, 73906, 73981, 73983, 73987, 74000, 74018, 74072, 74344, 74427, 74454, 74455, 74555, 74574, 74640, 74657, 74660, 74771, 74793, 74804, 74848, 74860",5550,Nenhuma votação
866,"73582, 73681, 73687, 73690, 74120, 74301, 74303, 74312, 74405, 74441, 74456, 74462, 74465, 74466, 74475, 74529, 74537, 74542, 74545, 74550, 74552, 74554, 74559, 74568, 74573, 74576, 74578, 74593, 74635, 74744, 74812",5437,32174-2
1121,"73441, 73548, 73554, 73558, 73595, 73682, 73688, 74700, 74702, 74779, 74780, 74785, 74790, 74793",5435,Nenhuma votação
1197,"73652, 74016, 74186, 74200, 74308, 74327, 74333, 74346, 74362, 74444, 74445, 74465, 74585, 74650, 74665, 74674, 74675, 74765, 74784, 74792, 74799",5438,Nenhuma votação
1375,"73470, 73487, 73532, 73888, 73896, 74192, 74199, 74646",180,Nenhuma votação
1478,"73424, 73486, 73687, 73775, 73776, 73777, 73873, 74072, 74094, 74298, 74301, 74321, 74344, 74355, 74457, 74465, 74467, 74476, 74564, 74585, 74672, 74692, 74772, 74802, 74811",5426,"37072-2, 37108-2, 37109-2, 37110-2, 37112-2, 37113-2, 37115-2"
2042,"73459, 73558, 73602, 73654, 73795, 73982, 74065, 74186, 74329, 74344, 74357, 74358, 74465, 74476, 74521, 74529, 74537, 74675, 74756, 74848",5373,Nenhuma votação
587,"73463, 73468, 73471, 73480, 73540, 73558, 73645, 73674, 73677, 73761, 73782, 73900, 73904, 73983, 74023, 74076, 74112, 74137, 74308, 74319, 74327, 74343, 74354, 74441, 74446, 74455, 74468, 74469, 74538, 74574, 74579, 74580, 74640, 74663, 74674, 74684, 74698, 74782, 74794, 74802, 74828, 74840, 74842",2003,"13864-23, 13893-22, 13933-21, 14006-19, 14081-21, 14097-21, 14139-22, 14143-22, 14148-22, 14150-22, 14155-22, 14160-24, 14161-22, 14166-24, 14167-22, 14174-24, 14175-24, 14184-24, 14219-22, 14220-22, 17826-28, 18118-12, 21790-33, 27291-23, 27299-23, 27300-23, 27302-23, 27303-25, 27307-23, 27312-23, 27315-23, 27325-25, 27328-10, 27332-25, 27610-25, 27628-23, 27629-25, 27630-23, 27631-23, 27634-23, 27636-23, 27637-25, 27641-23, 27642-25, 27645-10, 27646-25, 28075-23, 28081-10, 28082-10, 28083-10, 28085-23, 28838-10, 28901-10, 29057-24"
598,"73470, 73476, 73596, 73652, 73681, 73684, 73686, 73690, 74187, 74216, 74343, 74344, 74405, 74479, 74563, 74590, 74655, 74675, 74699, 74753",2014,Nenhuma votação
604,"73435, 73463, 73468, 73471, 73477, 73480, 73540, 73603, 73677, 73782, 73900, 73904, 73983, 74079, 74137, 74191, 74301, 74308, 74343, 74354, 74441, 74446, 74455, 74457, 74468, 74469, 74537, 74538, 74574, 74640, 74665, 74674, 74676, 74763, 74794, 74808, 74829",2003,Nenhuma votação
608,"73599, 73689, 74417, 74449, 74450, 74476, 74585, 74586",2006,Nenhuma votação
623,"73469, 74458, 74476, 74556, 74562, 74586, 74751, 74780, 74792",2006,Nenhuma votação
628,"74458, 74476, 74586, 74780",2006,Nenhuma votação
629,"74586, 74780",2006,Nenhuma votação
630,"74417, 74586, 74780",2006,Nenhuma votação
1171,"73469, 73471, 73783, 73891, 73906, 73910, 74065, 74100, 74189, 74344, 74462, 74575, 74585, 74586, 74655, 74675, 74699, 74765, 74771, 74799, 74856",536019,19849-29
1209,"73435, 73442, 73535, 74329, 74457, 74470, 74577, 74590, 74700",5364,Nenhuma votação
1245,"73424, 73431, 73470, 73896, 74295, 74321, 74329, 74343, 74449, 74450, 74452, 74458, 74476, 74555, 74556, 74563, 74579, 74586, 74592, 74674, 74685, 74693, 74778, 74780, 74783, 74785, 74787, 74791, 74792, 74829, 74860",5387,Nenhuma votação
1376,"73470, 73487, 73532, 73888, 73896, 74192, 74199, 74646",180,37906-1
